"time,servertime,latitude,longitude,""HDT - Heading True"",""SOG - Speed over Ground"",""COG - Course over Ground"",Heel,""Trim Fore / Aft"",""GPS Satellites"",""GPS HAcc"",""Battery Charge"",""Battery 1 Voltage"",""Battery 1 Current"",""Battery 1 Temperature"""
"2024-06-15 13:32:01.6,""2024-06-15 13:32:02.403"",47.669142,8.984587,201.78,0.7069814,191.82,10.03,8.38,16,0.8257,52,3.807,-0.4148,-240.1"
"2024-06-15 13:32:02.6,""2024-06-15 13:32:02.919"",47.669136,8.984585,203.51,0.696174,194.33,9.31,8.38,16,0.8306,52,3.807,-0.4199,-240.1"
"2024-06-15 13:32:03.6,""2024-06-15 13:32:04.385"",47.669130,8.984582,205.47,0.6269431,194.34,10.07,8.25,16,0.8389,52,3.807,-0.4248,-240.1"
"2024-06-15 13:32:04.6,""2024-06-15 13:32:04.999"",47.669124,8.984581,203.92,0.6338624,200.42,10.31,8.57,16,0.8506,52,3.807,-0.4319,-240.1"
"2024-06-15 13:32:05.6,""2024-06-15 13:32:06.276"",47.669117,8.984579,201.78,0.7560174,190.71,10.94,7.98,16,0.8608,52,3.807,-0.4368,-240.1"
"2024-06-15 13:32:06.6,""2024-06-15 13:32:07.287"",47.669110,8.984578,204.33,0.6572617,197.81,12.35,7.04,16,0.8608,52,3.807,-0.4358,-240.1"
"2024-06-15 13:32:07.6,""2024-06-15 13:32:08.1"",47.669103,8.984578,205.01,0.6415778,187.04,14.51,5.58,16,0.8638,52,3.807,-0.449,-240.1"
"2024-06-15 13:32:08.6,""2024-06-15 13:32:11.496"",47.669098,8.984576,204.14,0.6364105,183.89,15.97,1.77,16,0.8608,52,3.807,-0.4468,-240.1"
"2024-06-15 13:32:09.6,""2024-06-15 13:32:11.522"",47.669096,8.984577,201.98,0.3377429,201.98,15.7,-2.48,15,0.8647,52,3.807,-0.45,-240.1"
"2024-06-15 13:32:10.6,""2024-06-15 13:32:11.664"",47.669096,8.984578,200.83,0.06285318,200.91,15.83,-3.2,16,0.8667,52,3.807,-0.4409,-240.1"
"2024-06-15 13:32:11.6,""2024-06-15 13:32:11.909"",47.669095,8.984578,200.72,0.0717314,200.72,16.25,-2.94,16,0.8687,52,3.807,-0.4299,-240.1"
"2024-06-15 13:32:12.6,""2024-06-15 13:32:12.928"",47.669093,8.984578,201.63,0.05556173,201.63,17.7,-3.1,16,0.8735,52,3.807,-0.429,-240.1"
"2024-06-15 13:32:13.6,""2024-06-15 13:32:13.799"",47.669092,8.984578,202.46,0.09747666,202.39,15.18,-2.47,16,0.8789,52,3.807,-0.4199,-240.1"
"2024-06-15 13:32:14.6,""2024-06-15 13:32:14.991"",47.669091,8.984577,203.19,0.04960155,203.12,8.94,-1.02,15,0.8809,52,3.807,-0.4119,-240.1"
"2024-06-15 13:32:15.6,""2024-06-15 13:32:15.807"",47.669090,8.984579,203.47,0.05946346,203.47,4.13,0,15,0.8799,52,3.807,-0.4128,-240.1"
"2024-06-15 13:32:16.6,""2024-06-15 13:32:16.993"",47.669088,8.984580,203.24,0.05244309,203.24,2.18,0.4,16,0.8818,52,3.807,-0.4119,-240.1"
"2024-06-15 13:32:17.6,""2024-06-15 13:32:18.014"",47.669086,8.984581,202.82,0.03960641,202.87,1.85,0.45,16,0.8857,52,3.807,-0.4048,-240.1"
"2024-06-15 13:32:18.6,""2024-06-15 13:32:18.827"",47.669084,8.984582,202.36,0.04841752,202.36,2.46,0.34,15,0.8857,52,3.807,-0.3999,-240.1"
"2024-06-15 13:32:19.6,""2024-06-15 13:32:19.837"",47.669082,8.984583,201.95,0.03667325,201.95,3.22,0.18,16,0.8857,52,3.807,-0.4019,-240.1"
"2024-06-15 13:32:20.6,""2024-06-15 13:32:20.912"",47.669081,8.984584,201.2,0.03079007,201.2,3.5,0.1,16,0.8857,52,3.807,-0.4028,-240.1"
"2024-06-15 13:32:21.6,""2024-06-15 13:32:22.021"",47.669079,8.984584,200.37,0.0359373,200.37,2.85,0.24,16,0.8848,52,3.807,-0.3979,-240.1"
"2024-06-15 13:32:22.6,""2024-06-15 13:32:22.842"",47.669077,8.984584,199.25,0.02630152,199.25,3.6,0.1,16,0.8828,52,3.807,-0.3979,-240.1"
"2024-06-15 13:32:23.6,""2024-06-15 13:32:23.804"",47.669076,8.984584,198.55,0.02817139,198.55,3.36,0.12,16,0.8857,52,3.807,-0.4028,-240.1"
"2024-06-15 13:32:24.6,""2024-06-15 13:32:24.961"",47.669075,8.984585,197.72,0.02932745,197.72,2.38,0.3,16,0.8887,52,3.807,-0.3989,-240.1"
"2024-06-15 13:32:25.6,""2024-06-15 13:32:25.858"",47.669073,8.984585,197.35,0.03228047,197.35,3.52,0.09,16,0.8887,52,3.807,-0.396,-240.1"
"2024-06-15 13:32:26.6,""2024-06-15 13:32:27.019"",47.669072,8.984586,197.41,0.03580267,197.41,4.21,-0.03,15,0.8945,52,3.807,-0.3899,-240.1"
"2024-06-15 13:32:27.6,""2024-06-15 13:32:28.035"",47.669071,8.984588,197.78,0.04873777,197.78,3.24,0.12,15,0.9028,52,3.809,-0.386,-240.1"
"2024-06-15 13:32:28.6,""2024-06-15 13:32:28.842"",47.669070,8.984589,198.14,0.02979023,198.14,1.86,0.32,16,0.9087,52,3.809,-0.387,-240.1"
"2024-06-15 13:32:29.6,""2024-06-15 13:32:29.985"",47.669068,8.984590,199.08,0.03124735,199.08,1.24,0.45,14,0.9097,52,3.809,-0.3828,-240.1"
"2024-06-15 13:32:30.6,""2024-06-15 13:32:31.146"",47.669067,8.984590,198.94,0.02535851,198.94,0.86,0.52,16,0.9077,52,3.809,-0.386,-240.1"
"2024-06-15 13:32:31.6,""2024-06-15 13:32:31.805"",47.669066,8.984591,197.99,0.02673704,197.99,0.35,0.59,16,0.9058,52,3.809,-0.3818,-240.1"
"2024-06-15 13:32:32.6,""2024-06-15 13:32:32.812"",47.669065,8.984591,197.23,0.02433857,197.23,-0.3,0.68,15,0.9058,52,3.809,-0.3838,-240.1"
"2024-06-15 13:32:33.6,""2024-06-15 13:32:33.835"",47.669064,8.984591,196.21,0.03284197,196.21,-1.46,0.85,15,0.9087,52,3.809,-0.3879,-240.1"
"2024-06-15 13:32:34.6,""2024-06-15 13:32:35.002"",47.669062,8.984591,194.89,0.04504937,194.89,-0.62,0.79,15,0.9136,52,3.809,-0.3828,-240.1"
"2024-06-15 13:32:35.6,""2024-06-15 13:32:35.846"",47.669061,8.984590,194.07,0.06029352,194.07,2.08,0.4,16,0.917,52,3.809,-0.3899,-240.1"
"2024-06-15 13:32:36.6,""2024-06-15 13:32:37.003"",47.669060,8.984591,193.06,0.02893557,193.06,1.21,0.47,16,0.9189,52,3.809,-0.3838,-240.1"
"2024-06-15 13:32:37.5,""2024-06-15 13:32:37.806"",47.669059,8.984591,192.77,0.03246798,192.79,0.44,0.57,16,0.9209,52,3.809,-0.387,-239.1"
"2024-06-15 13:32:38.6,""2024-06-15 13:32:38.815"",47.669057,8.984592,192.9,0.03490051,192.9,-0.69,0.74,16,0.9248,52,3.809,-0.3838,-240.1"
"2024-06-15 13:32:39.6,""2024-06-15 13:32:39.844"",47.669056,8.984592,193.17,0.03409414,193.17,-1.48,0.85,16,0.9277,52,3.809,-0.3789,-240.1"
"2024-06-15 13:32:40.6,""2024-06-15 13:32:40.857"",47.669054,8.984593,192.93,0.03094534,192.93,0.48,0.58,16,0.9307,52,3.809,-0.376,-240.1"
"2024-06-15 13:32:41.6,""2024-06-15 13:32:41.971"",47.669053,8.984593,193.01,0.03347114,193.01,0.08,0.64,16,0.9336,52,3.809,-0.3779,-240.1"
"2024-06-15 13:32:42.6,""2024-06-15 13:32:42.995"",47.669051,8.984593,193.26,0.02144078,193.23,-0.33,0.69,16,0.938,52,3.809,-0.376,-240.1"
"2024-06-15 13:32:43.6,""2024-06-15 13:32:43.825"",47.669050,8.984594,193.6,0.02575278,193.6,-0.99,0.79,16,0.9409,52,3.809,-0.3728,-240.1"
"2024-06-15 13:32:44.6,""2024-06-15 13:32:45.025"",47.669049,8.984594,194.29,0.02724018,194.29,-1.3,0.78,16,0.9429,52,3.809,-0.3708,-240.1"
"2024-06-15 13:32:45.6,""2024-06-15 13:32:45.84"",47.669048,8.984595,195.02,0.02493072,195.02,-1.36,0.79,16,0.9409,52,3.809,-0.3679,-240.1"
"2024-06-15 13:32:46.6,""2024-06-15 13:32:47.016"",47.669046,8.984596,195.32,0.01935894,195.32,-1.44,0.82,16,0.939,52,3.809,-0.366,-240.1"
"2024-06-15 13:32:47.6,""2024-06-15 13:32:47.877"",47.669044,8.984596,195.58,0.02688591,195.58,-1.47,0.85,16,0.9365,52,3.809,-0.3628,-240.1"
"2024-06-15 13:32:48.6,""2024-06-15 13:32:48.847"",47.669043,8.984597,195.86,0.03884965,195.86,-1.48,0.83,16,0.9355,52,3.809,-0.3608,-240.1"
"2024-06-15 13:32:49.6,""2024-06-15 13:32:49.824"",47.669041,8.984598,195.88,0.02841451,195.88,-1.56,0.81,16,0.9346,52,3.809,-0.3589,-239.1"
"2024-06-15 13:32:50.6,""2024-06-15 13:32:50.819"",47.669040,8.984598,196.29,0.03792415,196.29,-1.57,0.85,16,0.9326,52,3.809,-0.3708,-240.1"
"2024-06-15 13:32:51.6,""2024-06-15 13:32:51.966"",47.669039,8.984599,196.58,0.03154427,196.58,-0.34,0.7,16,0.9316,52,3.809,-0.3728,-240.1"
"2024-06-15 13:32:52.6,""2024-06-15 13:32:52.82"",47.669037,8.984599,196.84,0.03570395,196.84,0.34,0.67,16,0.9307,52,3.809,-0.3728,-240.1"
"2024-06-15 13:32:53.6,""2024-06-15 13:32:53.823"",47.669036,8.984598,196.89,0.03389127,196.89,0.29,0.69,16,0.9297,52,3.809,-0.3799,-240.1"
"2024-06-15 13:32:54.6,""2024-06-15 13:32:54.94"",47.669035,8.984598,196.87,0.01776125,196.87,0.27,0.69,16,0.9287,52,3.809,-0.376,-240.1"
"2024-06-15 13:32:55.6,""2024-06-15 13:32:56.021"",47.669034,8.984597,196.8,0.03305881,196.8,0.26,0.68,16,0.9277,52,3.809,-0.3708,-240.1"
"2024-06-15 13:32:56.6,""2024-06-15 13:32:56.98"",47.669033,8.984597,196.72,0.03052661,196.71,0.22,0.68,16,0.9258,52,3.809,-0.3689,-240.1"
"2024-06-15 13:32:57.6,""2024-06-15 13:32:57.819"",47.669032,8.984597,196.66,0.04772378,196.66,0.01,0.66,16,0.9238,52,3.809,-0.3728,-240.1"
"2024-06-15 13:32:58.6,""2024-06-15 13:32:58.802"",47.669030,8.984597,196.62,0.03248399,196.62,-0.12,0.68,16,0.9199,52,3.809,-0.376,-240.1"
"2024-06-15 13:32:59.6,""2024-06-15 13:33:00.07"",47.669029,8.984597,196.47,0.02463092,196.47,-0.34,0.71,16,0.917,52,3.809,-0.3728,-240.1"
"2024-06-15 13:33:00.6,""2024-06-15 13:33:01.03"",47.669027,8.984597,196.58,0.03444468,196.58,-0.27,0.71,16,0.9136,52,3.809,-0.3708,-240.1"
"2024-06-15 13:33:01.6,""2024-06-15 13:33:01.81"",47.669026,8.984597,196.58,0.03755718,196.58,-0.23,0.7,16,0.9097,52,3.809,-0.366,-240.1"
"2024-06-15 13:33:02.6,""2024-06-15 13:33:02.913"",47.669025,8.984597,196.57,0.02788255,196.57,-0.24,0.65,16,0.9058,52,3.809,-0.3708,-240.1"
"2024-06-15 13:33:03.6,""2024-06-15 13:33:04.057"",47.669024,8.984597,196.64,0.02313547,196.64,-0.05,0.63,16,0.9019,52,3.809,-0.375,-240.1"
"2024-06-15 13:33:04.6,""2024-06-15 13:33:04.828"",47.669023,8.984597,196.69,0.0233555,196.69,-0.35,0.63,16,0.8979,52,3.809,-0.3708,-240.1"
"2024-06-15 13:33:05.6,""2024-06-15 13:33:06.037"",47.669021,8.984598,196.85,0.02017386,196.85,-0.31,0.63,16,0.8936,52,3.809,-0.366,-240.1"
"2024-06-15 13:33:06.6,""2024-06-15 13:33:06.829"",47.669020,8.984598,197,0.03134909,197,-0.41,0.66,16,0.8906,52,3.809,-0.3638,-240.1"
"2024-06-15 13:33:07.6,""2024-06-15 13:33:07.817"",47.669020,8.984598,196.88,0.02812151,196.88,-0.37,0.65,16,0.8867,52,3.809,-0.3699,-240.1"
"2024-06-15 13:33:08.6,""2024-06-15 13:33:08.887"",47.669019,8.984598,196.68,0.02724682,196.68,-0.2,0.66,16,0.8828,52,3.809,-0.3679,-240.1"
"2024-06-15 13:33:09.6,""2024-06-15 13:33:09.966"",47.669018,8.984598,196.07,0.01780038,196.07,-0.29,0.69,16,0.8789,52,3.809,-0.366,-240.1"
"2024-06-15 13:33:10.6,""2024-06-15 13:33:10.82"",47.669017,8.984598,196.27,0.02178177,196.27,-0.2,0.69,16,0.875,52,3.809,-0.3638,-240.1"
"2024-06-15 13:33:11.6,""2024-06-15 13:33:12.025"",47.669016,8.984598,196.66,0.02572691,196.66,-0.36,0.66,16,0.8716,52,3.809,-0.3699,-240.1"
"2024-06-15 13:33:12.6,""2024-06-15 13:33:13.052"",47.669016,8.984598,196.95,0.02121337,196.95,-0.33,0.67,16,0.8677,52,3.809,-0.366,-240.1"
"2024-06-15 13:33:13.6,""2024-06-15 13:33:13.856"",47.669015,8.984599,197.07,0.0273929,197.07,-0.32,0.68,16,0.8647,52,3.809,-0.3628,-240.1"
"2024-06-15 13:33:14.6,""2024-06-15 13:33:14.915"",47.669014,8.984599,196.9,0.02991566,196.9,-0.32,0.67,16,0.8618,52,3.809,-0.3618,-240.1"
"2024-06-15 13:33:15.6,""2024-06-15 13:33:15.961"",47.669014,8.984599,196.86,0.02302682,196.86,-0.31,0.66,16,0.8599,52,3.809,-0.3608,-240.1"
"2024-06-15 13:33:16.6,""2024-06-15 13:33:16.813"",47.669013,8.984600,196.87,0.02505838,196.87,-0.3,0.67,16,0.8569,52,3.809,-0.3579,-240.1"
"2024-06-15 13:33:17.6,""2024-06-15 13:33:17.844"",47.669013,8.984600,196.74,0.03127504,196.74,-0.3,0.67,16,0.855,52,3.809,-0.356,-240.1"
"2024-06-15 13:33:18.5,""2024-06-15 13:33:18.828"",47.669013,8.984600,196.94,0.02588558,196.91,-0.26,0.68,16,0.8525,52,3.809,-0.3599,-240.1"
"2024-06-15 13:33:19.6,""2024-06-15 13:33:19.994"",47.669012,8.984600,196.86,0.03184923,196.86,-0.22,0.7,16,0.8496,52,3.809,-0.3628,-240.1"
"2024-06-15 13:33:20.6,""2024-06-15 13:33:21.064"",47.669012,8.984600,196.71,0.03820737,196.71,-0.22,0.68,16,0.8477,52,3.809,-0.3689,-240.1"
"2024-06-15 13:33:21.6,""2024-06-15 13:33:21.839"",47.669011,8.984600,196.77,0.04023636,196.77,-0.2,0.66,16,0.8457,52,3.809,-0.366,-240.1"
"2024-06-15 13:33:22.6,""2024-06-15 13:33:22.816"",47.669011,8.984600,196.84,0.03614705,196.84,0.09,1.81,16,0.8438,52,3.809,-0.3718,-240.1"
"2024-06-15 13:33:23.6,""2024-06-15 13:33:24.181"",47.669010,8.984596,197.92,0.0920864,197.92,3.04,9.89,15,0.8496,52,3.809,-0.3679,-240.1"
"2024-06-15 13:33:24.6,""2024-06-15 13:33:24.932"",47.669004,8.984591,198.25,0.4454022,198.25,7.44,10.69,15,0.8579,52,3.809,-0.3708,-239.1"
"2024-06-15 13:33:25.6,""2024-06-15 13:33:25.836"",47.669000,8.984590,195.34,0.7736446,192.21,11.16,3.13,16,0.8657,52,3.809,-0.3738,-240.1"
"2024-06-15 13:33:26.6,""2024-06-15 13:33:26.835"",47.668999,8.984590,193.86,0.3609459,193.86,8.73,2.7,16,0.8726,52,3.809,-0.3708,-240.1"
"2024-06-15 13:33:27.6,""2024-06-15 13:33:27.855"",47.668997,8.984591,194.09,0.1218981,194.09,7.53,10.22,16,0.8716,52,3.809,-0.3699,-240.1"
"2024-06-15 13:33:28.6,""2024-06-15 13:33:28.835"",47.668993,8.984591,194.8,0.3822192,194.8,7.27,9.71,16,0.877,52,3.809,-0.3669,-240.1"
"2024-06-15 13:33:29.6,""2024-06-15 13:33:29.849"",47.668989,8.984590,193.98,0.5305622,185.39,6.64,9.79,16,0.876,52,3.809,-0.365,-240.1"
"2024-06-15 13:33:30.6,""2024-06-15 13:33:30.813"",47.668986,8.984590,193.05,0.5198317,186.28,6.08,10.06,16,0.8638,52,3.809,-0.3618,-239.1"
"2024-06-15 13:33:31.6,""2024-06-15 13:33:31.804"",47.668981,8.984589,192.49,0.5462512,186.22,5.86,10.26,15,0.8037,52,3.809,-0.3599,-240.1"
"2024-06-15 13:33:32.6,""2024-06-15 13:33:32.812"",47.668973,8.984587,191.15,0.6459892,179.63,4.94,9.76,15,0.7637,52,3.811,-0.3589,-239.1"
"2024-06-15 13:33:33.6,""2024-06-15 13:33:33.812"",47.668965,8.984584,190.99,0.7428545,182.15,4.42,8.54,16,0.7358,52,3.811,-0.365,-240.1"
"2024-06-15 13:33:34.599,""2024-06-15 13:33:34.798"",47.668961,8.984582,191.96,0.5628827,185.91,3.38,7.39,16,0.7168,52,3.809,-0.3669,-239.1"
"2024-06-15 13:33:35.599,""2024-06-15 13:33:35.817"",47.668961,8.984581,192.83,0.2920577,192.83,1.93,6.6,16,0.7036,52,3.809,-0.3689,-240.1"
"2024-06-15 13:33:36.599,""2024-06-15 13:33:36.996"",47.668961,8.984581,190.23,0.1020784,190.23,0.82,7.84,16,0.688,52,3.809,-0.3708,-240.1"
"2024-06-15 13:33:37.599,""2024-06-15 13:33:37.857"",47.668958,8.984580,190.66,0.2418798,190.66,1.83,8.95,15,0.6768,52,3.809,-0.3679,-239.1"
"2024-06-15 13:33:38.599,""2024-06-15 13:33:39.028"",47.668950,8.984578,194.72,0.7404459,187.58,1.49,7.7,15,0.6738,52,3.809,-0.366,-240.1"
"2024-06-15 13:33:39.599,""2024-06-15 13:33:39.838"",47.668946,8.984575,196.66,1.03861,184.97,1.01,5.69,15,0.6577,52,3.809,-0.3669,-240.1"
"2024-06-15 13:33:40.599,""2024-06-15 13:33:40.83"",47.668942,8.984574,196.71,0.9225838,181.61,1.02,5.41,16,0.6367,52,3.809,-0.3638,-240.1"
"2024-06-15 13:33:41.599,""2024-06-15 13:33:41.818"",47.668939,8.984575,195.39,1.01539,177.92,0.51,5.83,16,0.6216,52,3.809,-0.3589,-240.1"
"2024-06-15 13:33:42.599,""2024-06-15 13:33:42.82"",47.668931,8.984579,190.42,1.193123,165.89,1.29,5.78,15,0.6079,52,3.809,-0.3569,-240.1"
"2024-06-15 13:33:43.599,""2024-06-15 13:33:43.822"",47.668923,8.984584,181.36,1.461078,162.93,0.76,6.3,15,0.5938,52,3.809,-0.3528,-240.1"
"2024-06-15 13:33:44.599,""2024-06-15 13:33:44.817"",47.668915,8.984591,175.16,1.366513,158.39,0.49,5.94,15,0.5776,52,3.809,-0.3518,-240.1"
"2024-06-15 13:33:45.599,""2024-06-15 13:33:45.913"",47.668911,8.984597,171.66,1.394683,156.68,0.01,7.14,15,0.5576,52,3.811,-0.3499,-240.1"
"2024-06-15 13:33:46.599,""2024-06-15 13:33:47.076"",47.668903,8.984603,170.83,1.447377,157.41,0.59,7.37,15,0.5396,52,3.811,-0.3489,-240.1"
"2024-06-15 13:33:47.599,""2024-06-15 13:33:47.868"",47.668895,8.984607,171.84,1.535601,162.38,1.21,7.31,16,0.5239,52,3.811,-0.3489,-240.1"
"2024-06-15 13:33:48.599,""2024-06-15 13:33:49.095"",47.668884,8.984610,174.72,1.475754,167.04,1.13,6.78,15,0.5049,52,3.811,-0.3479,-240.1"
"2024-06-15 13:33:49.599,""2024-06-15 13:33:49.831"",47.668873,8.984611,180.72,1.431105,171.61,1.93,6.06,15,0.4919,52,3.811,-0.3479,-240.1"
"2024-06-15 13:33:50.599,""2024-06-15 13:33:50.997"",47.668862,8.984611,185.54,1.403923,175.53,3.49,5.57,16,0.4878,52,3.811,-0.3469,-240.1"
"2024-06-15 13:33:51.599,""2024-06-15 13:33:51.823"",47.668851,8.984610,189.07,1.404251,177.98,4.61,5.13,16,0.4849,52,3.811,-0.3469,-240.1"
"2024-06-15 13:33:52.599,""2024-06-15 13:33:52.914"",47.668841,8.984610,192.43,1.250345,182.44,6.49,5.34,16,0.4819,52,3.811,-0.3459,-240.1"
"2024-06-15 13:33:53.599,""2024-06-15 13:33:53.947"",47.668829,8.984610,192.07,1.281312,178.94,7.97,4.28,16,0.481,52,3.811,-0.345,-240.1"
"2024-06-15 13:33:54.599,""2024-06-15 13:33:54.823"",47.668818,8.984610,190.43,1.379066,178.71,9.5,3.63,16,0.481,52,3.811,-0.3428,-240.1"
"2024-06-15 13:33:55.599,""2024-06-15 13:33:55.828"",47.668806,8.984610,188.75,1.360469,177.11,9.69,3.05,16,0.48,52,3.811,-0.344,-240.1"
"2024-06-15 13:33:56.599,""2024-06-15 13:33:56.845"",47.668794,8.984610,188.04,1.389763,177.15,9.54,2.79,16,0.48,52,3.811,-0.344,-240.1"
"2024-06-15 13:33:57.599,""2024-06-15 13:33:57.833"",47.668781,8.984608,191.42,1.423338,182.66,11.71,2.18,15,0.48,52,3.811,-0.3499,-240.1"
"2024-06-15 13:33:58.599,""2024-06-15 13:33:58.805"",47.668768,8.984607,191.16,1.418429,181.95,15.02,1.75,15,0.4788,52,3.811,-0.3489,-240.1"
"2024-06-15 13:33:59.499,""2024-06-15 13:33:59.812"",47.668757,8.984605,190.82,1.406504,182.85,16.02,0.26,15,0.4788,52,3.811,-0.3469,-239.1"
"2024-06-15 13:34:00.599,""2024-06-15 13:34:00.829"",47.668750,8.984603,193.66,1.025485,185.19,14.59,0.76,15,0.48,52,3.811,-0.3459,-240.1"
"2024-06-15 13:34:01.599,""2024-06-15 13:34:01.973"",47.668746,8.984601,197.58,0.5411727,190.4,14.04,-3.11,15,0.4829,52,3.811,-0.345,-240.1"
"2024-06-15 13:34:02.599,""2024-06-15 13:34:02.889"",47.668744,8.984600,199.28,0.2648439,199.28,13.02,-5.53,16,0.4819,52,3.811,-0.345,-240.1"
"2024-06-15 13:34:03.599,""2024-06-15 13:34:03.929"",47.668744,8.984599,199.99,0.02805694,199.99,13.11,-4.58,16,0.48,52,3.811,-0.3459,-240.1"
"2024-06-15 13:34:04.599,""2024-06-15 13:34:04.835"",47.668743,8.984598,201.15,0.03833932,201.09,11.56,-3.74,15,0.4788,52,3.811,-0.3459,-240.1"
"2024-06-15 13:34:05.599,""2024-06-15 13:34:05.863"",47.668742,8.984598,201.61,0.06451176,201.61,4.35,-2.19,15,0.48,52,3.811,-0.344,-240.1"
"2024-06-15 13:34:06.599,""2024-06-15 13:34:07.029"",47.668741,8.984598,201.48,0.04894623,201.48,4.66,-2.14,15,0.48,52,3.811,-0.3418,-240.1"
"2024-06-15 13:34:07.599,""2024-06-15 13:34:07.826"",47.668740,8.984597,201.26,0.0429013,201.3,5.64,-2.25,15,0.4788,52,3.811,-0.3418,-240.1"
"2024-06-15 13:34:08.599,""2024-06-15 13:34:08.845"",47.668740,8.984597,201.12,0.02548251,201.12,5.74,-2.23,15,0.4778,52,3.811,-0.3418,-240.1"
"2024-06-15 13:34:09.599,""2024-06-15 13:34:09.826"",47.668739,8.984596,200.84,0.01917506,200.84,5.76,-2.24,15,0.4768,52,3.811,-0.3479,-240.1"
"2024-06-15 13:34:10.599,""2024-06-15 13:34:10.823"",47.668739,8.984596,200.98,0.01847512,200.98,6.01,-2.29,14,0.4768,52,3.811,-0.3479,-239.1"
"2024-06-15 13:34:11.599,""2024-06-15 13:34:12.091"",47.668739,8.984596,200.98,0.01944073,200.98,6.16,-2.3,15,0.4749,52,3.811,-0.3459,-240.1"
"2024-06-15 13:34:12.599,""2024-06-15 13:34:12.915"",47.668739,8.984596,200.84,0.02688564,200.84,5.53,-2.19,15,0.4719,52,3.811,-0.3459,-240.1"
"2024-06-15 13:34:13.599,""2024-06-15 13:34:13.908"",47.668739,8.984595,200.59,0.02812896,200.59,4.36,-2.07,15,0.4709,52,3.811,-0.3459,-240.1"
"2024-06-15 13:34:14.599,""2024-06-15 13:34:14.804"",47.668739,8.984595,200.62,0.01742072,200.63,4.11,-2.01,15,0.47,52,3.811,-0.344,-240.1"
"2024-06-15 13:34:15.599,""2024-06-15 13:34:15.853"",47.668739,8.984595,200.47,0.01672216,200.5,4.56,-2.09,15,0.4709,52,3.811,-0.344,-240.1"
"2024-06-15 13:34:16.599,""2024-06-15 13:34:16.914"",47.668739,8.984594,200.48,0.0200671,200.48,4.92,-2.12,15,0.4709,52,3.811,-0.3418,-240.1"
"2024-06-15 13:34:17.599,""2024-06-15 13:34:17.898"",47.668739,8.984594,200.91,0.02279101,200.91,5.12,-2.14,15,0.4709,52,3.811,-0.3428,-239.1"
"2024-06-15 13:34:18.599,""2024-06-15 13:34:18.836"",47.668738,8.984594,200.97,0.0335682,200.98,5.23,-2.13,14,0.4709,52,3.811,-0.344,-239.1"
"2024-06-15 13:34:19.599,""2024-06-15 13:34:19.84"",47.668738,8.984594,200.66,0.02899257,200.66,5.17,-2.15,15,0.4739,52,3.811,-0.3489,-240.1"
"2024-06-15 13:34:20.599,""2024-06-15 13:34:21.265"",47.668736,8.984593,200.62,0.03013814,200.62,6.22,3.08,15,0.4749,52,3.811,-0.3479,-239.1"
"2024-06-15 13:34:21.599,""2024-06-15 13:34:21.833"",47.668730,8.984592,201.13,0.4931919,201.13,8.31,7.86,16,0.4739,52,3.811,-0.345,-240.1"
"2024-06-15 13:34:22.599,""2024-06-15 13:34:22.884"",47.668722,8.984591,200.78,0.8414487,186.08,10.9,6.62,15,0.4729,52,3.811,-0.344,-240.1"
"2024-06-15 13:34:23.599,""2024-06-15 13:34:23.883"",47.668713,8.984592,198.78,0.9593071,182.68,12.82,6.19,16,0.4739,52,3.811,-0.3428,-240.1"
"2024-06-15 13:34:24.599,""2024-06-15 13:34:24.901"",47.668704,8.984594,193.6,0.9897976,175.46,12.57,7.21,16,0.4768,52,3.811,-0.3408,-240.1"
"2024-06-15 13:34:25.599,""2024-06-15 13:34:25.843"",47.668694,8.984596,188.44,1.0516,170.88,13.5,7.01,16,0.481,52,3.811,-0.3389,-240.1"
"2024-06-15 13:34:26.599,""2024-06-15 13:34:26.818"",47.668686,8.984599,184.35,1.042036,167.9,12.99,6.46,16,0.4819,52,3.811,-0.3369,-240.1"
"2024-06-15 13:34:27.599,""2024-06-15 13:34:27.965"",47.668678,8.984604,179.21,1.008979,161.94,10.6,7.09,14,0.4829,52,3.811,-0.3379,-240.1"
"2024-06-15 13:34:28.599,""2024-06-15 13:34:28.812"",47.668669,8.984609,175.04,1.008765,158.97,9.61,7.33,13,0.4839,52,3.811,-0.3369,-240.1"
"2024-06-15 13:34:29.599,""2024-06-15 13:34:29.997"",47.668660,8.984614,173.25,1.075012,159.89,9.07,7.37,14,0.4839,52,3.811,-0.3369,-239.1"
"2024-06-15 13:34:30.599,""2024-06-15 13:34:30.865"",47.668652,8.984620,172.29,1.036547,159.11,7.89,6.61,14,0.4839,52,3.811,-0.3369,-240.1"
"2024-06-15 13:34:31.599,""2024-06-15 13:34:31.969"",47.668646,8.984628,168.51,0.9753879,154.73,6.64,4.92,14,0.4819,52,3.811,-0.3428,-240.1"
"2024-06-15 13:34:32.599,""2024-06-15 13:34:33.074"",47.668640,8.984637,158.69,0.9579703,138.81,4.82,4.58,15,0.48,52,3.811,-0.3408,-240.1"
"2024-06-15 13:34:33.599,""2024-06-15 13:34:33.826"",47.668634,8.984648,144.22,0.9728885,136.25,1.88,5.24,14,0.48,52,3.811,-0.3469,-240.1"
"2024-06-15 13:34:34.599,""2024-06-15 13:34:35.068"",47.668629,8.984659,134.33,1.078315,125.38,-1.08,7.28,15,0.4829,52,3.811,-0.3479,-239.1"
