time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-07-23 11:25:57.8","2024-07-23 16:47:16.899",47.656594,8.955775,335.3,0.6121253,334.12,,,-92.78,-0.63,,14,0.9688,86,4.012,-243.8
"2024-07-23 11:25:58.8","2024-07-23 16:47:16.9",47.656598,8.955770,335.12,0.6097547,344.87,,,-90.27,-0.27,,14,0.9697,86,4.012,-243.6
"2024-07-23 11:25:59.8","2024-07-23 16:47:16.9",47.656602,8.955767,336.11,0.5609192,326.73,,,-91.04,-2.47,,14,0.9736,86,4.012,-243.6
"2024-07-23 11:26:00.8","2024-07-23 16:47:16.9",47.656605,8.955764,335.92,0.5109656,335.87,,,-92.29,-1.38,,13,0.98,86,4.012,-243.6
"2024-07-23 11:26:01.8","2024-07-23 16:47:16.901",47.656608,8.955760,336.46,0.5038838,336.51,,,-90.67,-0.07,,12,0.981,86,4.012,-243.8
"2024-07-23 11:26:02.8","2024-07-23 16:47:16.901",47.656613,8.955757,336.52,0.5331637,335.71,,,-89.49,-1.87,,14,0.981,87,4.016,-243.8
"2024-07-23 11:26:03.6","2024-07-23 16:47:16.901",47.656616,8.955755,335.29,0.6381601,341.99,,,-90.85,-0.44,,13,0.9819,87,4.016,-243.6
"2024-07-23 11:26:04.8","2024-07-23 16:47:16.902",47.656620,8.955749,335.04,0.5610103,342.14,,,-89.85,0.08,,14,0.9766,86,4.012,-243.6
"2024-07-23 11:26:05.8","2024-07-23 16:47:16.902",47.656623,8.955746,335.53,0.4831951,335.47,,,-90.74,-1.24,,14,0.9727,86,4.012,-243.8
"2024-07-23 11:26:06.8","2024-07-23 16:47:16.902",47.656624,8.955742,335.41,0.3658931,335.42,,,-90.94,-1.82,,14,0.9697,87,4.016,-243.8
"2024-07-23 11:26:07.7","2024-07-23 16:47:16.903",47.656626,8.955741,336.24,0.2501964,335.98,,,-89.98,-1.96,,14,0.9678,87,4.016,-243.6
"2024-07-23 11:26:08.8","2024-07-23 16:47:16.903",47.656630,8.955738,337.38,0.3429902,337.39,,,-91.9,-0.58,,13,0.9697,86,4.012,-243.8
"2024-07-23 11:26:09.8","2024-07-23 16:47:16.903",47.656634,8.955734,336.57,0.4831775,336.54,,,-90.42,-1.9,,13,0.9697,86,4.012,-243.8
"2024-07-23 11:26:10.8","2024-07-23 16:47:16.904",47.656638,8.955729,336.1,0.6358566,337.2,,,-90.21,-0.47,,12,0.9727,86,4.012,-243.6
"2024-07-23 11:26:11.8","2024-07-23 16:47:16.904",47.656642,8.955725,335.9,0.5440211,328.08,,,-90.18,-2.32,,13,0.9717,86,4.012,-243.8
"2024-07-23 11:26:12.8","2024-07-23 16:47:16.904",47.656646,8.955721,336.05,0.600761,333.08,,,-90.23,-1.49,,13,0.9697,87,4.016,-243.6
"2024-07-23 11:26:13.8","2024-07-23 16:47:16.904",47.656650,8.955717,335.96,0.5293946,336.32,,,-89.99,-2.02,,13,0.9707,87,4.016,-243.6
"2024-07-23 11:26:14.8","2024-07-23 16:47:16.904",47.656654,8.955714,335.57,0.5641809,335.71,,,-91.63,-0.59,,13,0.9707,87,4.016,-243.6
"2024-07-23 11:26:15.8","2024-07-23 16:47:16.905",47.656658,8.955712,335.06,0.5186705,344.98,,,-90.46,-0.96,,13,0.9727,87,4.016,-243.8
"2024-07-23 11:26:16.8","2024-07-23 16:47:16.905",47.656662,8.955710,334.16,0.5728544,339.91,,,-91.45,-2.14,,13,0.9727,87,4.016,-243.6
"2024-07-23 11:26:17.8","2024-07-23 16:47:16.905",47.656665,8.955705,332.5,0.4541696,332.6,,,-92.24,-0.55,,13,0.9688,87,4.016,-243.6
"2024-07-23 11:26:18.8","2024-07-23 16:47:16.905",47.656668,8.955702,331.89,0.405942,331.86,,,-90.1,-0.23,,14,0.9629,87,4.02,-243.6
"2024-07-23 11:26:19.8","2024-07-23 16:47:16.906",47.656671,8.955696,331.87,0.3804441,331.89,,,-90.21,-3.07,,14,0.9526,86,4.012,-243.8
"2024-07-23 11:26:20.8","2024-07-23 16:47:16.906",47.656674,8.955691,331.7,0.495788,331.69,,,-90.08,-1.15,,15,0.9478,86,4.012,-243.6
"2024-07-23 11:26:21.8","2024-07-23 16:47:16.906",47.656676,8.955686,332.36,0.4267425,332.28,,,-89.71,-0.74,,15,0.9409,86,4.012,-243.6
"2024-07-23 11:26:22.8","2024-07-23 16:47:16.906",47.656679,8.955682,332.41,0.3787989,332.42,,,-89.59,-1.47,,15,0.9336,87,4.016,-243.6
"2024-07-23 11:26:23.8","2024-07-23 16:47:16.907",47.656681,8.955680,332.03,0.334583,332.12,,,-90.02,-1.89,,15,0.9268,87,4.016,-243.6
"2024-07-23 11:26:24.8","2024-07-23 16:47:16.907",47.656684,8.955677,330.93,0.3534466,330.98,,,-90.82,-1.75,,14,0.9189,87,4.016,-243.6
"2024-07-23 11:26:25.8","2024-07-23 16:47:16.907",47.656687,8.955671,331.63,0.4921386,331.56,,,-89.74,0.08,,15,0.9116,86,4.012,-243.5
"2024-07-23 11:26:26.8","2024-07-23 16:47:16.907",47.656691,8.955665,331.31,0.5064995,331.32,,,-90.55,-0.94,,14,0.9028,87,4.016,-243.6
"2024-07-23 11:26:27.8","2024-07-23 16:47:16.908",47.656693,8.955662,331.67,0.5140796,331.75,,,-91.34,-2.48,,14,0.8989,87,4.016,-243.8
"2024-07-23 11:26:28.8","2024-07-23 16:47:16.908",47.656696,8.955657,329.96,0.3178005,330.05,,,-91.22,2.47,,13,0.896,87,4.016,-243.6
"2024-07-23 11:26:29.8","2024-07-23 16:47:16.908",47.656699,8.955653,331.43,0.5983813,318.58,,,-89.56,-2.02,,14,0.8936,87,4.016,-243.5
"2024-07-23 11:26:30.8","2024-07-23 16:47:16.908",47.656703,8.955648,329.27,0.3877635,329.53,,,-92.57,-0.66,,15,0.8926,86,4.012,-243.6
"2024-07-23 11:26:31.8","2024-07-23 16:47:16.909",47.656706,8.955644,329.26,0.6496947,326.41,,,-93.6,-2.1,,15,0.8896,87,4.016,-243.6
"2024-07-23 11:26:32.8","2024-07-23 16:47:16.909",47.656708,8.955639,326.21,0.390368,326.56,,,-91.28,-0.91,,14,0.8857,87,4.016,-243.6
"2024-07-23 11:26:33.8","2024-07-23 16:47:16.909",47.656709,8.955635,325.03,0.2988296,325.02,,,-91.96,-2.77,,15,0.875,87,4.016,-243.8
"2024-07-23 11:26:34.8","2024-07-23 16:47:16.909",47.656713,8.955627,326.4,0.4760681,326.11,,,-92.9,-1.59,,14,0.8647,87,4.016,-243.6
"2024-07-23 11:26:35.8","2024-07-23 16:47:16.91",47.656715,8.955622,325.01,0.5943307,306.75,,,-91.28,-0.66,,14,0.8589,87,4.016,-243.6
"2024-07-23 11:26:36.8","2024-07-23 16:47:16.91",47.656716,8.955617,322.11,0.3303107,322.19,,,-90.12,-1.54,,13,0.8486,86,4.012,-243.5
"2024-07-23 11:26:37.8","2024-07-23 16:47:16.91",47.656717,8.955613,323.81,0.3114524,323.51,,,-89.96,-1.16,,14,0.8438,87,4.016,-243.5
"2024-07-23 11:26:38.8","2024-07-23 16:47:16.911",47.656718,8.955611,326.85,0.2672988,326.49,,,-90.12,-1.52,,15,0.8389,87,4.016,-243.5
"2024-07-23 11:26:39.8","2024-07-23 16:47:16.911",47.656720,8.955611,329.16,0.2185198,328.94,,,-90.69,-2.01,,15,0.834,86,4.012,-243.8
"2024-07-23 11:26:40.8","2024-07-23 16:47:16.911",47.656722,8.955611,330.45,0.1914114,330.4,,,-90.78,0.54,,15,0.8325,87,4.016,-243.6
"2024-07-23 11:26:41.8","2024-07-23 16:47:16.912",47.656726,8.955608,330.95,0.5607704,345.42,,,-89.85,0.15,,14,0.8379,87,4.016,-243.4
"2024-07-23 11:26:42.8","2024-07-23 16:47:16.912",47.656729,8.955605,328.24,0.3891649,328.47,,,-90.11,-2.16,,13,0.8408,86,4.012,-243.5
"2024-07-23 11:26:43.8","2024-07-23 16:47:16.912",47.656731,8.955601,327.84,0.3623597,327.78,,,-90.65,-1.14,,13,0.8398,87,4.016,-243.6
"2024-07-23 11:26:44.6","2024-07-23 16:47:16.913",47.656732,8.955598,328.14,0.3836378,328.04,,,-89.66,-1.04,,13,0.8408,87,4.016,-243.5
"2024-07-23 11:26:45.8","2024-07-23 16:47:16.913",47.656735,8.955594,328.2,0.3668022,328.23,,,-90.72,-0.53,,13,0.8428,87,4.012,-243.6
"2024-07-23 11:26:46.8","2024-07-23 16:47:16.913",47.656738,8.955592,328.42,0.2967366,328.37,,,-89.83,-0.74,,14,0.8418,87,4.016,-243.5
"2024-07-23 11:26:47.8","2024-07-23 16:47:16.914",47.656740,8.955589,329.57,0.3231787,329.51,,,-90.18,-0.91,,14,0.8418,86,4.012,-243.4
"2024-07-23 11:26:48.7","2024-07-23 16:47:16.914",47.656742,8.955585,329.95,0.3578894,329.63,,,-89.91,-0.48,,14,0.8408,86,4.012,-243.5
"2024-07-23 11:26:49.8","2024-07-23 16:47:16.914",47.656744,8.955582,330.26,0.3051555,330.37,,,-90.79,-0.11,,14,0.8428,86,4.012,-243.6
"2024-07-23 11:26:50.8","2024-07-23 16:47:16.915",47.656746,8.955577,330.13,0.3528452,330.11,,,-90.4,-1.18,,15,0.8457,86,4.012,-243.5
"2024-07-23 11:26:51.8","2024-07-23 16:47:16.915",47.656749,8.955573,329.44,0.3830277,329.61,,,-90.82,-0.87,,15,0.8477,87,4.016,-243.6
"2024-07-23 11:26:52.8","2024-07-23 16:47:16.915",47.656752,8.955569,327.75,0.4255419,327.75,,,-90.08,-1.44,,14,0.8496,87,4.016,-243.5
"2024-07-23 11:26:53.8","2024-07-23 16:47:16.916",47.656754,8.955564,327.58,0.4088384,327.56,,,-90.16,-1.86,,15,0.8486,87,4.016,-243.5
"2024-07-23 11:26:54.8","2024-07-23 16:47:16.916",47.656756,8.955560,327.17,0.3378833,327.3,,,-90.27,-0.31,,14,0.8457,87,4.016,-243.5
"2024-07-23 11:26:55.8","2024-07-23 16:47:16.916",47.656758,8.955555,327.04,0.4090307,326.97,,,-91.53,-0.96,,14,0.8408,87,4.016,-243.5
"2024-07-23 11:26:56.8","2024-07-23 16:47:16.916",47.656761,8.955550,326.6,0.5259879,306.54,,,-90.28,-1.13,,14,0.8379,86,4.012,-243.5
"2024-07-23 11:26:57.8","2024-07-23 16:47:16.917",47.656764,8.955546,325.23,0.4774083,325.32,,,-91.95,-1.53,,15,0.8315,87,4.016,-243.5
"2024-07-23 11:26:58.8","2024-07-23 16:47:16.917",47.656766,8.955541,324.3,0.4931958,324.4,,,-91.2,-0.9,,14,0.8276,86,4.012,-243.5
"2024-07-23 11:26:59.8","2024-07-23 16:47:16.917",47.656768,8.955538,324.28,0.3743579,324.17,,,-92.2,-2.81,,15,0.8237,86,4.012,-243.5
"2024-07-23 11:27:00.8","2024-07-23 16:47:16.917",47.656770,8.955535,324.48,0.35705,324.51,,,-92.06,-2.04,,15,0.8218,87,4.016,-243.5
"2024-07-23 11:27:01.8","2024-07-23 16:47:16.918",47.656771,8.955534,325.81,0.3060531,325.8,,,-94.24,0.34,,14,0.8179,87,4.016,-243.5
"2024-07-23 11:27:02.8","2024-07-23 16:47:16.918",47.656773,8.955532,325.24,0.3002805,325.1,,,-91.37,-1.05,,15,0.8105,86,4.012,-243.6
"2024-07-23 11:27:03.8","2024-07-23 16:47:16.918",47.656775,8.955532,325.88,0.2653053,325.93,,,-91.97,-2.29,,16,0.8008,86,4.012,-243.4
"2024-07-23 11:27:04.8","2024-07-23 16:47:16.918",47.656777,8.955530,325.93,0.2847212,325.85,,,-91.5,-0.25,,15,0.792,86,4.012,-243.5
"2024-07-23 11:27:05.8","2024-07-23 16:47:16.919",47.656781,8.955525,325.27,0.3936773,325.52,,,-90.55,0.55,,16,0.7827,86,4.012,-243.5
"2024-07-23 11:27:06.8","2024-07-23 16:47:16.919",47.656783,8.955521,322.74,0.4539242,322.91,,,-89.85,-0.89,,15,0.7798,86,4.012,-243.5
"2024-07-23 11:27:07.8","2024-07-23 16:47:16.919",47.656785,8.955515,324.26,0.5685516,294.48,,,-90.11,-2.16,,14,0.7769,86,4.012,-243.5
"2024-07-23 11:27:08.8","2024-07-23 16:47:16.919",47.656786,8.955511,322.21,0.336671,322.48,,,-89.53,-1.25,,16,0.7739,86,4.012,-243.5
"2024-07-23 11:27:09.8","2024-07-23 16:47:16.92",47.656787,8.955506,322.82,0.3632263,322.51,,,-90.46,-2.19,,14,0.7739,86,4.012,-243.5
"2024-07-23 11:27:10.8","2024-07-23 16:47:16.946",47.656787,8.955503,324.5,0.3040272,324.46,,,-89.75,0,,15,0.772,86,4.012,-243.4
"2024-07-23 11:27:11.8","2024-07-23 16:47:16.947",47.656789,8.955501,325.81,0.2617941,325.62,,,-90.77,-0.62,,14,0.7695,86,4.012,-243.4
"2024-07-23 11:27:12.8","2024-07-23 16:47:16.947",47.656789,8.955501,325.69,0.1490292,325.78,,,-91.66,-2.2,,15,0.7676,87,4.016,-243.5
"2024-07-23 11:27:13.8","2024-07-23 16:47:16.947",47.656792,8.955494,326.58,0.1618317,326.26,,,-89.41,1.85,,15,0.7646,86,4.012,-243.5
"2024-07-23 11:27:14.8","2024-07-23 16:47:16.948",47.656794,8.955486,327.47,0.7579495,304.52,,,-90.96,-0.6,,16,0.7607,87,4.012,-243.5
"2024-07-23 11:27:15.8","2024-07-23 16:47:16.948",47.656796,8.955481,322.3,0.4578179,322.67,,,-91.57,-2.52,,15,0.7588,86,4.012,-243.6
"2024-07-23 11:27:16.8","2024-07-23 16:47:16.948",47.656796,8.955478,321.05,0.3207542,321.02,,,-90.55,-2.45,,16,0.7578,87,4.012,-243.5
"2024-07-23 11:27:17.8","2024-07-23 16:47:16.948",47.656797,8.955476,320.9,0.236443,320.9,,,-90.61,-0.13,,15,0.7607,87,4.016,-243.4
"2024-07-23 11:27:18.8","2024-07-23 16:47:16.949",47.656799,8.955470,325.44,0.511346,325.03,,,-91.62,0.11,,14,0.7598,86,4.012,-243.4
"2024-07-23 11:27:19.8","2024-07-23 16:47:16.949",47.656800,8.955468,323.4,0.2768142,323.82,,,-90.82,0.09,,15,0.7598,86,4.008,-243.5
"2024-07-23 11:27:20.8","2024-07-23 16:47:16.949",47.656800,8.955467,321.61,0.1349992,321.67,,,-92.24,-1.53,,16,0.7588,86,4.012,-243.4
"2024-07-23 11:27:21.8","2024-07-23 16:47:16.949",47.656802,8.955461,322.99,0.2997749,322.69,,,-91.19,-0.91,,14,0.7588,86,4.012,-243.5
"2024-07-23 11:27:22.8","2024-07-23 16:47:16.949",47.656803,8.955459,322.24,0.3662645,322.61,,,-88.54,0.27,,14,0.7588,86,4.012,-243.5
"2024-07-23 11:27:23.8","2024-07-23 16:47:16.95",47.656803,8.955458,319.47,0.1519498,319.69,,,-91.18,-2.29,,15,0.7627,87,4.016,-243.5
"2024-07-23 11:27:24.8","2024-07-23 16:47:16.95",47.656804,8.955458,319.4,0.1873658,319.26,,,-91.47,-1.97,,16,0.7666,87,4.016,-243.5
"2024-07-23 11:27:25.6","2024-07-23 16:47:16.95",47.656804,8.955456,319.7,0.1475359,319.93,,,-89.46,-0.33,,16,0.7686,87,4.016,-243.4
"2024-07-23 11:27:26.8","2024-07-23 16:47:16.95",47.656804,8.955456,319.03,0.2251966,319.05,,,-91.19,-2.65,,15,0.7759,86,4.012,-243.4
"2024-07-23 11:27:27.8","2024-07-23 16:47:16.951",47.656805,8.955455,318.83,0.2037093,318.8,,,-90.62,0.52,,15,0.7837,86,4.012,-243.4
"2024-07-23 11:27:28.8","2024-07-23 16:47:16.951",47.656805,8.955455,319.34,0.1920494,319.38,,,-90.59,-0.48,,15,0.7896,86,4.012,-243.4
"2024-07-23 11:27:29.7","2024-07-23 16:47:16.951",47.656806,8.955455,318.12,0.1852016,318.26,,,-90.69,-3.29,,14,0.7979,86,4.012,-243.5
"2024-07-23 11:27:30.8","2024-07-23 16:47:16.952",47.656806,8.955457,318.47,0.172342,318.18,,,-90.65,-1.21,,16,0.8057,87,4.012,-243.5
"2024-07-23 11:27:31.8","2024-07-23 16:47:16.952",47.656805,8.955460,321.3,0.2392696,321.11,,,-90.29,-2.07,,15,0.8057,87,4.016,-243.4
"2024-07-23 11:27:32.8","2024-07-23 16:47:16.952",47.656805,8.955463,322.17,0.1460168,322.16,,,-90.86,-2.19,,15,0.8066,86,4.008,-243.4
"2024-07-23 11:27:33.8","2024-07-23 16:47:16.952",47.656806,8.955466,321.87,0.1350303,321.9,,,-90.79,-0.38,,15,0.8066,86,4.012,-243.4
"2024-07-23 11:27:34.8","2024-07-23 16:47:16.953",47.656806,8.955469,321.82,0.150103,321.92,,,-90.48,-0.47,,15,0.8066,87,4.016,-243.5
"2024-07-23 11:27:35.8","2024-07-23 16:47:16.953",47.656807,8.955474,322.05,0.2240189,321.84,,,-88.68,-2.12,,16,0.8086,86,4.012,-243.4
"2024-07-23 11:27:36.8","2024-07-23 16:47:16.953",47.656807,8.955475,323.79,0.1995308,323.69,,,-88.68,-1.7,,16,0.813,87,4.016,-243.4
"2024-07-23 11:27:37.8","2024-07-23 16:47:16.953",47.656808,8.955477,323.32,0.1986111,323.5,,,-89.02,-2,,15,0.8179,86,4.012,-243.2
"2024-07-23 11:27:38.8","2024-07-23 16:47:16.954",47.656809,8.955478,321.69,0.1995603,321.8,,,-89.27,-2.12,,13,0.8188,86,4.012,-243.4
"2024-07-23 11:27:39.8","2024-07-23 16:47:16.954",47.656810,8.955479,320.1,0.1252132,320.27,,,-87.3,-2.34,,14,0.8247,86,4.012,-243.4
"2024-07-23 11:27:40.8","2024-07-23 16:47:16.954",47.656810,8.955479,320.4,0.1646876,320.48,,,-86.66,-1.56,,15,0.834,86,4.012,-243.2
"2024-07-23 11:27:41.8","2024-07-23 16:47:16.954",47.656810,8.955479,319.62,0.1906321,319.58,,,-85.04,-2.61,,16,0.8379,86,4.012,-243.4
"2024-07-23 11:27:42.8","2024-07-23 16:47:16.955",47.656810,8.955480,320.11,0.1560148,320.11,,,-81.88,-1.99,,14,0.8408,86,4.012,-243.2
"2024-07-23 11:27:43.8","2024-07-23 16:47:16.955",47.656811,8.955481,318.95,0.2235854,319.22,,,-75.02,-1.38,,14,0.8398,86,4.012,-243.2
"2024-07-23 11:27:44.8","2024-07-23 16:47:16.955",47.656814,8.955480,317.14,0.3552147,317.12,,,-55.8,3.6,,15,0.834,86,4.012,-243.4
"2024-07-23 11:27:45.8","2024-07-23 16:47:16.955",47.656817,8.955481,319.66,0.3084296,319.27,,,-43.35,4.58,,15,0.8218,86,4.012,-243.2
"2024-07-23 11:27:46.8","2024-07-23 16:47:16.956",47.656821,8.955480,323.65,0.3349147,323.14,,,-28.82,7.47,,16,0.8076,86,4.012,-243.5
"2024-07-23 11:27:47.8","2024-07-23 16:47:16.956",47.656824,8.955481,328.74,0.3716733,328.25,,,-8.77,5.44,,16,0.7959,86,4.012,-243.4
"2024-07-23 11:27:48.8","2024-07-23 16:47:16.956",47.656826,8.955479,335.38,0.3780969,334.49,,,30.06,4.59,,13,0.7896,86,4.012,-243.2
"2024-07-23 11:27:49.8","2024-07-23 16:47:16.957",47.656830,8.955478,342.5,0.3921679,341.94,,,46.58,8.16,,13,0.792,86,4.012,-243.2
"2024-07-23 11:27:50.8","2024-07-23 16:47:16.957",47.656828,8.955477,350.61,0.411498,350.06,,,54.53,6.06,,14,0.793,86,4.012,-243.2
"2024-07-23 11:27:51.8","2024-07-23 16:47:16.957",47.656826,8.955479,351.81,0.2253173,351.76,,,43.06,5.9,,15,0.7837,86,4.012,-243.2
"2024-07-23 11:27:52.8","2024-07-23 16:47:16.957",47.656822,8.955477,349.77,0.427931,350.3,,,25.18,9.59,,15,0.7695,86,4.012,-243.2
"2024-07-23 11:27:53.8","2024-07-23 16:47:16.957",47.656819,8.955477,344.12,0.4125288,344.46,,,7.7,8.91,,14,0.7549,86,4.012,-243.2
"2024-07-23 11:27:54.8","2024-07-23 16:47:16.958",47.656815,8.955477,339.43,0.3445218,340.28,,,-34.38,5.99,,16,0.7427,86,4.012,-243.4
"2024-07-23 11:27:55.8","2024-07-23 16:47:16.958",47.656812,8.955478,328.17,0.493364,329.31,,,-45.45,4.41,,15,0.7397,86,4.012,-243.2
"2024-07-23 11:27:56.8","2024-07-23 16:47:16.958",47.656811,8.955483,320.85,0.3642998,321.4,,,-58.2,3.24,,13,0.7349,86,4.012,-243.2
"2024-07-23 11:27:57.8","2024-07-23 16:47:16.958",47.656811,8.955486,315.38,0.3978259,315.61,,,-70.34,2.91,,15,0.731,86,4.012,-243.4
"2024-07-23 11:27:58.8","2024-07-23 16:47:16.959",47.656810,8.955491,311.69,0.3926201,312.46,,,-93.77,2.54,,16,0.7329,86,4.012,-243.2
"2024-07-23 11:27:59.8","2024-07-23 16:47:16.959",47.656810,8.955494,307.93,0.2687815,307.92,,,-95.23,1.64,,14,0.7407,86,4.012,-243.2
"2024-07-23 11:28:00.8","2024-07-23 16:47:16.959",47.656812,8.955496,309.82,0.2018785,309.56,,,-93.46,0.66,,12,0.7646,86,4.012,-243.4
"2024-07-23 11:28:01.8","2024-07-23 16:47:16.959",47.656813,8.955499,310.66,0.2190492,310.52,,,-92.46,0.62,,14,0.7808,86,4.012,-243.4
"2024-07-23 11:28:02.8","2024-07-23 16:47:16.96",47.656815,8.955504,311.36,0.2012373,311.43,,,-91.12,-3.75,,15,0.792,86,4.012,-243.2
"2024-07-23 11:28:03.8","2024-07-23 16:47:16.96",47.656818,8.955507,312.55,0.4200446,312.55,,,-91.54,-2.53,,14,0.7959,87,4.016,-243.2
"2024-07-23 11:28:04.8","2024-07-23 16:47:16.96",47.656819,8.955512,311.61,0.273317,311.44,,,-91.62,-3.27,,14,0.8008,86,4.012,-243.4
"2024-07-23 11:28:05.8","2024-07-23 16:47:16.96",47.656821,8.955515,314.71,0.3423492,314.56,,,-92.63,-0.31,,15,0.8066,86,4.012,-243.1
"2024-07-23 11:28:06.6","2024-07-23 16:47:16.961",47.656823,8.955519,317.37,0.3678972,316.38,,,-91.06,-2.91,,15,0.8096,87,4.012,-243.2
"2024-07-23 11:28:07.8","2024-07-23 16:47:16.961",47.656824,8.955521,318.54,0.3116406,318.45,,,-90.78,0.33,,13,0.814,86,4.012,-243.4
"2024-07-23 11:28:08.8","2024-07-23 16:47:16.961",47.656824,8.955520,317.26,0.1829285,317.72,,,-90.56,-1.07,,16,0.8179,86,4.012,-243.4
"2024-07-23 11:28:09.8","2024-07-23 16:47:16.961",47.656824,8.955519,314.79,0.1278659,314.82,,,-92.13,-1.04,,14,0.8296,86,4.012,-243.2
"2024-07-23 11:28:10.7","2024-07-23 16:47:17.009",47.656822,8.955514,313.37,0.3250054,313.69,,,-91.16,-0.83,,15,0.8359,86,4.012,-243.2
"2024-07-23 11:28:11.8","2024-07-23 16:47:17.009",47.656822,8.955514,312.79,0.3252169,312.49,,,-90.99,-3.36,,14,0.8418,86,4.012,-243.1
"2024-07-23 11:28:12.8","2024-07-23 16:47:17.01",47.656821,8.955512,316.82,0.1327806,316.68,,,-91.41,-0.56,,14,0.8486,86,4.012,-243.2
"2024-07-23 11:28:13.8","2024-07-23 16:47:17.01",47.656820,8.955510,316.55,0.2826276,316.64,,,-91.33,-2.47,,16,0.8496,86,4.012,-243.2
"2024-07-23 11:28:14.8","2024-07-23 16:47:17.01",47.656819,8.955506,314.63,0.1667331,314.65,,,-91.76,0.14,,15,0.8525,87,4.016,-243.2
"2024-07-23 11:28:15.8","2024-07-23 16:47:17.01",47.656818,8.955503,317.31,0.3836536,317.18,,,-90.99,-1.33,,15,0.8579,86,4.012,-243.2
"2024-07-23 11:28:16.8","2024-07-23 16:47:17.011",47.656817,8.955500,315.43,0.2334621,315.58,,,-91.21,-1.83,,13,0.8599,86,4.012,-243.2
"2024-07-23 11:28:17.8","2024-07-23 16:47:17.011",47.656816,8.955495,316.67,0.3037392,316.47,,,-90.53,-0.75,,15,0.8628,86,4.012,-243.2
"2024-07-23 11:28:18.8","2024-07-23 16:47:17.011",47.656815,8.955494,315.84,0.3442934,316.1,,,-91.63,-4.02,,14,0.8657,86,4.012,-243.1
"2024-07-23 11:28:19.8","2024-07-23 16:47:17.011",47.656814,8.955490,315.65,0.2000268,315.41,,,-91.54,-1.14,,15,0.8726,86,4.012,-243.2
"2024-07-23 11:28:20.8","2024-07-23 16:47:17.012",47.656813,8.955486,317.43,0.4491682,317.54,,,-91.42,-1.72,,14,0.8799,86,4.012,-243.1
"2024-07-23 11:28:21.8","2024-07-23 16:47:17.012",47.656812,8.955485,315.62,0.2752264,315.62,,,-92.17,-3.04,,13,0.8838,87,4.016,-243.2
"2024-07-23 11:28:22.8","2024-07-23 16:47:17.012",47.656811,8.955481,315.97,0.216257,315.86,,,-91.58,-0.03,,15,0.8867,86,4.012,-243.2
"2024-07-23 11:28:23.8","2024-07-23 16:47:17.012",47.656810,8.955481,317.26,0.3566951,317.27,,,-92.82,-2.03,,14,0.8896,86,4.012,-243.2
"2024-07-23 11:28:24.8","2024-07-23 16:47:17.013",47.656810,8.955478,317.18,0.2877198,316.86,,,-91.62,-3.52,,14,0.8989,86,4.012,-243.2
"2024-07-23 11:28:25.8","2024-07-23 16:47:17.013",47.656810,8.955480,319.22,0.1528785,319.37,,,-93.94,-0.35,,15,0.9048,86,4.012,-243.2
"2024-07-23 11:28:26.8","2024-07-23 16:47:17.013",47.656808,8.955480,318.16,0.1104927,318.01,,,-93.23,-1.19,,16,0.9067,86,4.012,-243.2
"2024-07-23 11:28:27.8","2024-07-23 16:47:17.013",47.656809,8.955477,319.44,0.1887185,319.29,,,-90.95,-0.31,,16,0.9067,86,4.012,-243.1
"2024-07-23 11:28:28.8","2024-07-23 16:47:17.014",47.656809,8.955476,321.09,0.2997747,321.17,,,-91.89,-2.99,,16,0.9048,86,4.012,-243.2
"2024-07-23 11:28:29.8","2024-07-23 16:47:17.014",47.656809,8.955474,318.16,0.1640064,318.35,,,-92.19,-2.29,,14,0.9097,86,4.012,-243.2
"2024-07-23 11:28:30.8","2024-07-23 16:47:17.014",47.656808,8.955472,319.61,0.2172825,319.49,,,-91.68,0.69,,16,0.9126,86,4.012,-243.2
"2024-07-23 11:28:31.8","2024-07-23 16:47:17.014",47.656809,8.955473,321.07,0.2281883,320.89,,,-92.21,-1.55,,16,0.9116,86,4.012,-243.2
"2024-07-23 11:28:32.8","2024-07-23 16:47:17.014",47.656810,8.955470,321.14,0.2340065,321.21,,,-92.44,-2.49,,16,0.9077,86,4.012,-243.2
"2024-07-23 11:28:33.8","2024-07-23 16:47:17.015",47.656810,8.955466,319.96,0.444787,320.12,,,-92.27,-1.83,,14,0.9116,83,3.99,-243.1
"2024-07-23 11:28:34.8","2024-07-23 16:47:17.015",47.656811,8.955465,318.54,0.1109103,318.59,,,-91.2,-2.09,,16,0.9146,86,4.008,-243.2
"2024-07-23 11:28:35.8","2024-07-23 16:47:17.015",47.656812,8.955464,320.03,0.1116913,319.8,,,-92.02,-2.46,,16,0.917,86,4.012,-243.2
"2024-07-23 11:28:36.8","2024-07-23 16:47:17.016",47.656812,8.955462,322.24,0.3361804,322.13,,,-91.83,-1.91,,14,0.9199,86,4.012,-243.1
"2024-07-23 11:28:37.8","2024-07-23 16:47:17.016",47.656812,8.955462,320.59,0.1476943,320.74,,,-92.46,0.56,,14,0.9248,86,4.012,-243.2
"2024-07-23 11:28:38.8","2024-07-23 16:47:17.016",47.656813,8.955461,322.35,0.2285611,322.28,,,-90.61,-0.29,,15,0.9238,87,4.016,-243.2
