servertime;latitude;longitude;"""HDT - Heading True""";SOG in m/s;SOG in Knoten;"""COG - Course over Ground""";Heel;"""Trim Fore / Aft""";"""GPS Satellites""";"""GPS HAcc""";"""Battery Charge""";"""Battery 1 Voltage""";"""Battery 1 Current""";"""Battery 1 Temperature""";;;;;
"""2024-04-14 13:18:34.06""";47.666497;8.9684;332.49;3.600767;7.179929398;2.22;82.44;11.88;16;0.3918;76;3.992;-0.387;-230.1;;;;;
"""2024-04-14 13:37:54.525""";47.665746;8.969899;343.82;3.544679;7.068089926;2.22;90.09;7.16;16;0.4299;73;3.967;-0.3899;-231.1;;;;;
"""2024-04-14 12:35:47.138""";47.666225;8.966981;334.66;4.950682;9.871659908;2.25;86.14;20.46;16;0.3118;83;4.047;-0.3018;-232.1;;;;;
"""2024-04-14 13:53:35.07""";47.667174;8.962817;339.55;5.110834;10.191003;2.25;86.85;9.11;15;0.6548;71;3.949;-0.3789;-231.1;;;;;
"""2024-04-14 11:10:00.055""";47.664361;8.976722;3;0.05697095;0.113600074;2.26;173.29;-13.47;14;0.8369;96;4.164;-0.3098;-239.1;;;;;
"""2024-04-14 11:09:17.18""";47.664342;8.976687;2.47;0.07321336;0.14598744;2.3;139.49;6.21;16;1.876;96;4.164;-0.314;-239.1;;;;;
"""2024-04-14 12:24:20.157""";47.659107;8.953175;335.91;4.864222;9.699258668;2.3;83.36;23.59;16;0.6079;85;4.062;-0.3398;-234.1;;;;;
"""2024-04-14 13:57:27.437""";47.668432;8.969996;334.88;4.207352;8.389459888;2.31;87.14;12.93;16;0.6108;70;3.947;-0.3579;-230.1;;;;;
"""2024-04-14 12:35:47.132""";47.665513;8.966945;335.16;4.39723;8.76807662;2.32;84.82;20.16;16;0.3259;83;4.047;-0.366;-232.1;;;;;
"""2024-04-14 13:19:00.16""";47.667796;8.968439;332.78;5.752682;11.47084791;2.33;80.98;11.83;16;0.448;76;3.992;-0.3589;-230.1;;;;;
"""2024-04-14 13:20:40.493""";47.66774;8.971092;343.18;4.763896;9.499208624;2.34;79.27;10.91;16;0.3789;76;3.992;-0.3408;-230.1;;;;;
"""2024-04-14 12:07:36.614""";47.666189;8.968708;328.57;6.255955;12.47437427;2.35;82.38;20.26;16;0.5757;89;4.094;-0.3538;-233.1;;;;;
"""2024-04-14 11:48:44.184""";47.659974;8.955682;333.62;3.404712;6.788995728;2.37;82.78;21.91;16;0.6206;90;4.109;-0.324;-237.1;;;;;
"""2024-04-14 12:35:47.134""";47.665948;8.966967;336.37;5.076815;10.12316911;2.37;84.15;20.46;16;0.3098;83;4.047;-0.3188;-231.1;;;;;
"""2024-04-14 13:36:22.616""";47.66388;8.966212;335.62;5.577862;11.12225683;2.37;87.76;8.65;16;0.4568;73;3.971;-0.365;-231.1;;;;;
"""2024-04-14 12:07:35.86""";47.664597;8.966561;329.83;2.685948;5.355780312;2.4;88.22;26.48;16;0.49;89;4.094;-0.3699;-234.1;;;;;
"""2024-04-14 12:39:22.871""";47.66979;8.974872;335.66;6.144341;12.25181595;2.4;81.86;19.42;16;0.3379;82;4.043;-0.3408;-231.1;;;;;
"""2024-04-14 12:29:12.259""";47.664203;8.960464;332.37;5.29235;10.5529459;2.42;84.52;21.81;16;0.3989;84;4.055;-0.396;-232.1;;;;;
"""2024-04-14 13:37:03.653""";47.665425;8.968324;338.2;5.934344;11.83308194;2.42;89.05;10.33;16;0.4509;73;3.971;-0.3628;-232.1;;;;;
"""2024-04-14 12:29:11.092""";47.664156;8.960463;334.76;5.127457;10.22414926;2.44;82.25;22.16;16;0.3989;84;4.055;-0.3899;-232.1;;;;;
"""2024-04-14 13:38:10.18""";47.666346;8.969891;338.44;5.539588;11.04593847;2.45;86.93;6.6;16;0.4609;73;3.967;-0.366;-231.1;;;;;
"""2024-04-14 12:07:36.665""";47.666645;8.970195;327.62;2.841581;5.666112514;2.46;86.44;24.65;16;0.4758;89;4.094;-0.3538;-233.1;;;;;
"""2024-04-14 12:27:48.492""";47.662371;8.959035;336.63;4.56238;9.09738572;2.47;83.73;20.92;16;0.3679;84;4.055;-0.375;-233.1;;;;;
"""2024-04-14 13:20:40.495""";47.668181;8.97114;339.65;5.587301;11.14107819;2.47;85.54;10.83;16;0.4238;76;3.992;-0.356;-230.1;;;;;
"""2024-04-14 12:35:47.133""";47.665722;8.966959;335.96;4.752344;9.476173936;2.48;83.47;19.08;16;0.3108;83;4.047;-0.3408;-232.1;;;;;
"""2024-04-14 12:25:34.095""";47.660475;8.955326;339.31;5.73076;11.42713544;2.49;87.31;22.81;16;0.606;84;4.059;-0.3428;-233.1;;;;;
"""2024-04-14 12:39:22.871""";47.669623;8.97486;335.69;5.957025;11.87830785;2.49;81.78;20.04;16;0.3428;82;4.043;-0.345;-231.1;;;;;
"""2024-04-14 13:15:49.096""";47.663949;8.962036;337.09;5.440442;10.84824135;2.49;89.76;15.3;16;0.3608;76;3.998;-0.3499;-230.1;;;;;
"""2024-04-14 12:26:32.062""";47.661359;8.957389;333.4;5.690118;11.34609529;2.55;85.61;23;16;0.3918;84;4.059;-0.3328;-233.1;;;;;
"""2024-04-14 13:53:24.089""";47.666644;8.962755;337.91;5.398925;10.76545645;2.55;90.37;9.91;15;0.6597;71;3.949;-0.386;-231.1;;;;;
"""2024-04-14 12:40:28.423""";47.671286;8.977323;334.04;6.150441;12.26397935;2.56;85.2;20.68;15;0.3909;82;4.039;-0.3398;-231.1;;;;;
"""2024-04-14 13:18:59.067""";47.667744;8.968438;332.05;5.617221;11.20073867;2.56;83.23;12.4;16;0.4548;76;3.992;-0.3618;-230.1;;;;;
"""2024-04-14 13:09:47.677""";47.659574;8.951313;336.03;4.942928;9.856198432;2.58;88.56;15.26;16;0.3308;77;4.004;-0.4189;-232.1;;;;;
"""2024-04-14 12:07:36.615""";47.666504;8.968714;331.63;5.834367;11.6337278;2.59;86.49;21.82;16;0.6099;89;4.094;-0.3579;-234.1;;;;;
"""2024-04-14 13:53:30.07""";47.666936;8.962801;341.08;5.438339;10.84404797;2.59;88.33;9.31;15;0.6606;71;3.949;-0.3818;-231.1;;;;;
"""2024-04-14 11:25:46.048""";47.665345;8.978199;326.12;0.8755448;1.745836331;2.61;89.19;21.81;16;0.6016;94;4.141;-0.3118;-236.1;;;;;
"""2024-04-14 12:29:06.015""";47.663296;8.960548;334.52;5.091625;10.15270025;2.64;82.54;22.11;15;0.3718;84;4.055;-0.3398;-232.1;;;;;
"""2024-04-14 12:37:29.246""";47.667539;8.969847;329.94;5.919476;11.80343514;2.65;95.17;22.58;16;0.3369;83;4.043;-0.3579;-231.1;;;;;
"""2024-04-14 12:40:28.42""";47.67062;8.977299;338.04;3.448328;6.875966032;2.66;95.3;23.93;14;0.3718;82;4.039;-0.3469;-231.1;;;;;
"""2024-04-14 13:18:53.089""";47.66745;8.968415;334.3;6.225737;12.41411958;2.69;84.34;9.76;16;0.4719;76;3.992;-0.3489;-230.1;;;;;
"""2024-04-14 13:20:40.495""";47.66808;8.971134;336.69;5.555969;11.07860219;2.69;84.08;10.62;16;0.4099;76;3.992;-0.3538;-230.1;;;;;
"""2024-04-14 13:17:36.068""";47.665724;8.966233;336.73;6.150797;12.26468922;2.74;86.79;14.15;16;0.3909;76;3.994;-0.3918;-230.1;;;;;
"""2024-04-14 12:36:23.342""";47.666869;8.969853;329.6;4.555584;9.083834496;2.75;89.23;22.83;16;0.345;83;4.043;-0.3718;-231.1;;;;;
"""2024-04-14 12:36:21.154""";47.666786;8.969847;334.14;4.103862;8.183100828;2.77;82.87;22.22;16;0.3569;83;4.043;-0.3799;-231.1;;;;;
"""2024-04-14 13:09:47.534""";47.659484;8.951307;336.94;5.479414;10.92595152;2.77;79.58;10.5;16;0.3328;77;4.004;-0.4268;-232.1;;;;;
"""2024-04-14 12:35:47.134""";47.665995;8.96697;335.16;5.254148;10.47677111;2.78;85.14;20.94;16;0.3079;83;4.047;-0.3159;-232.1;;;;;
"""2024-04-14 12:07:34.795""";47.662654;8.960443;333.86;2.788396;5.560061624;2.8;90.33;24.97;15;0.4509;90;4.105;-0.3279;-236.1;;;;;
"""2024-04-14 12:34:05.89""";47.665483;8.96516;335.49;5.231428;10.43146743;2.8;84.54;20.98;16;0.3318;83;4.051;-0.3179;-232.1;;;;;
"""2024-04-14 13:17:39.079""";47.66589;8.966246;338.09;6.0656;12.0948064;2.8;83.96;13.36;16;0.417;76;3.994;-0.3838;-230.1;;;;;
"""2024-04-14 13:37:58.362""";47.665845;8.969908;340.45;3.847806;7.672525164;2.8;85.29;7.02;16;0.4419;73;3.967;-0.3879;-231.1;;;;;
"""2024-04-14 13:20:40.492""";47.667616;8.971086;342.22;3.389409;6.758481546;2.82;84.72;12.61;16;0.3579;76;3.992;-0.3408;-230.1;;;;;
"""2024-04-14 12:27:47.181""";47.662331;8.959031;336.44;4.509251;8.991446494;2.83;83.49;21.54;16;0.366;84;4.055;-0.377;-233.1;;;;;
"""2024-04-14 12:35:47.132""";47.665594;8.966952;333.74;4.479716;8.932553704;2.88;89.29;21.5;16;0.3179;83;4.047;-0.3569;-231.1;;;;;
"""2024-04-14 12:39:22.872""";47.669846;8.974874;333.48;6.23325;12.4291005;2.88;84.8;20.65;16;0.3379;82;4.043;-0.3359;-231.1;;;;;
"""2024-04-14 13:13:31.116""";47.662409;8.958237;337.31;4.361774;8.697377356;2.88;85.22;15.81;16;0.3499;77;4;-0.3579;-230.1;;;;;
"""2024-04-14 13:11:41.57""";47.662309;8.954123;336.39;5.45741;10.88207554;2.91;85.51;15.28;16;0.3538;77;4.004;-0.3628;-231.1;;;;;
"""2024-04-14 11:47:24.063""";47.66056;8.951887;339.44;5.631571;11.22935257;2.92;87.37;22.78;16;0.6655;90;4.113;-0.3098;-238.1;;;;;
"""2024-04-14 13:11:44.492""";47.662454;8.954126;337.07;5.439089;10.84554347;2.93;82.32;11.24;16;0.355;77;4.004;-0.3608;-231.1;;;;;
"""2024-04-14 13:17:24.123""";47.664265;8.964393;335.5;4.443677;8.860691938;2.94;85.78;15.81;16;0.3269;76;4;-0.303;-230.1;;;;;
"""2024-04-14 13:57:27.436""";47.668237;8.969991;339.49;5.018348;10.00658591;2.97;79.25;7.47;16;0.605;70;3.947;-0.3679;-230.1;;;;;
"""2024-04-14 13:20:40.495""";47.66803;8.971132;337.25;5.515559;10.99802465;2.98;82.37;10.79;16;0.4048;76;3.992;-0.3489;-230.1;;;;;
"""2024-04-14 13:53:32.158""";47.667033;8.96281;341.09;5.435623;10.83863226;3;85.92;9.8;15;0.6567;71;3.949;-0.3828;-231.1;;;;;
"""2024-04-14 13:57:27.439""";47.668918;8.970103;340.84;5.46167;10.89056998;3;84.11;11.85;16;0.6089;70;3.947;-0.3569;-230.1;;;;;
"""2024-04-14 12:25:33.074""";47.660423;8.95532;337.33;5.83105;11.6271137;3.02;89.77;22.82;16;0.6025;84;4.059;-0.3428;-233.1;;;;;
"""2024-04-14 13:10:15.947""";47.660422;8.951373;335.82;5.96413;11.89247522;3.02;85.41;14.68;16;0.3259;77;4.004;-0.3479;-232.1;;;;;
"""2024-04-14 13:15:02.094""";47.66379;8.9599;338.04;5.863091;11.69100345;3.02;82.54;11.33;16;0.3818;77;3.998;-0.3679;-230.1;;;;;
"""2024-04-14 13:15:04.081""";47.663889;8.959908;335.18;5.826005;11.61705397;3.02;87.3;11.78;16;0.3828;77;3.998;-0.3628;-230.1;;;;;
"""2024-04-14 13:37:11.11""";47.665837;8.968408;339.73;5.510551;10.98803869;3.05;85.28;6.87;16;0.4568;73;3.971;-0.366;-232.1;;;;;
"""2024-04-14 13:51:30.087""";47.664115;8.960002;341.92;3.512604;7.004132376;3.08;89.31;10.98;15;0.6069;71;3.951;-0.365;-232.1;;;;;
"""2024-04-14 13:53:31.05""";47.666985;8.962805;342.12;5.37801;10.72375194;3.1;86.43;9.82;15;0.6587;71;3.949;-0.387;-231.1;;;;;
"""2024-04-14 12:40:28.423""";47.671396;8.977332;335.74;6.171398;12.30576761;3.11;84.3;19.6;15;0.3928;82;4.039;-0.3518;-231.1;;;;;
"""2024-04-14 13:14:48.357""";47.663078;8.959799;329.16;4.870476;9.711729144;3.12;86.26;14.99;16;0.3689;77;4;-0.377;-230.1;;;;;
"""2024-04-14 13:57:27.44""";47.66901;8.970111;343.27;5.105694;10.18075384;3.12;85.84;8.66;16;0.6079;70;3.947;-0.355;-230.1;;;;;
"""2024-04-14 11:06:33.104""";47.664345;8.976684;348.33;0.1396343;0.278430794;3.18;164.57;-11.93;16;0.7607;96;4.168;-0.3049;-240.1;;;;;
"""2024-04-14 12:35:47.142""";47.667096;8.966986;333.79;5.381974;10.73165616;3.21;89.43;22.07;16;0.3459;83;4.047;-0.3638;-232.1;;;;;
"""2024-04-14 12:07:36.762""";47.667321;8.973017;330.7;5.782751;11.53080549;3.25;82.83;22.43;16;0.5298;89;4.09;-0.3718;-233.1;;;;;
"""2024-04-14 12:23:17.291""";47.659062;8.951106;336.98;4.720182;9.412042908;3.25;84.37;21.26;16;0.6328;85;4.062;-0.334;-234.1;;;;;
"""2024-04-14 13:31:29.685""";47.665261;8.96122;338.05;5.462707;10.89263776;3.25;87.5;14.19;16;0.5098;74;3.979;-0.3259;-231.1;;;;;
"""2024-04-14 12:34:05.89""";47.66553;8.965167;336.94;5.316404;10.60090958;3.26;90.54;20.25;16;0.3318;83;4.051;-0.3149;-232.1;;;;;
"""2024-04-14 13:17:24.126""";47.664717;8.96445;336.94;6.104018;12.17141189;3.27;84.62;11.94;16;0.3628;76;4;-0.3389;-230.1;;;;;
"""2024-04-14 13:56:41.15""";47.667686;8.969884;335.1;4.907032;9.784621808;3.27;88.59;13.7;16;0.6025;70;3.947;-0.345;-230.1;;;;;
"""2024-04-14 12:07:35.187""";47.663693;8.962378;339.18;2.468518;4.922224892;3.31;86.59;24.57;16;0.4888;90;4.102;-0.3499;-235.1;;;;;
"""2024-04-14 12:26:33.055""";47.661405;8.957396;334.47;5.681472;11.32885517;3.31;84.12;21.37;16;0.386;84;4.059;-0.3318;-233.1;;;;;
"""2024-04-14 12:35:47.142""";47.667145;8.966991;335.12;5.403235;10.77405059;3.31;89.27;22.15;16;0.3538;83;4.047;-0.3628;-232.1;;;;;
"""2024-04-14 13:57:27.435""";47.668194;8.969987;338.39;5.308042;10.58423575;3.34;82.06;7.36;16;0.6035;70;3.947;-0.3718;-230.1;;;;;
"""2024-04-14 13:52:47.06""";47.664863;8.962428;342.73;5.060989;10.09161207;3.35;85.76;9.66;15;0.6318;71;3.949;-0.3928;-232.1;;;;;
"""2024-04-14 12:29:06.014""";47.663204;8.960542;335.41;4.848618;9.668144292;3.36;82.81;22.32;16;0.3628;84;4.055;-0.3379;-232.1;;;;;
"""2024-04-14 13:36:22.619""";47.6646;8.966318;337.57;6.141139;12.24543117;3.36;82.27;7.12;16;0.4539;73;3.973;-0.3169;-232.1;;;;;
"""2024-04-14 13:53:14.068""";47.666156;8.962662;340.61;5.369369;10.70652179;3.39;88.65;9.99;15;0.6436;71;3.949;-0.3828;-231.1;;;;;
"""2024-04-14 12:40:28.423""";47.67123;8.977321;334.18;6.120185;12.20364889;3.44;85.26;20.73;15;0.397;82;4.039;-0.3418;-231.1;;;;;
"""2024-04-14 13:17:35.055""";47.665668;8.966229;336.68;6.130408;12.22403355;3.44;87.05;14.59;16;0.3879;76;3.994;-0.3928;-230.1;;;;;
"""2024-04-14 13:57:00.632""";47.668474;8.970004;332.1;4.445017;8.863363898;3.45;88.75;12.12;16;0.6108;70;3.947;-0.3589;-230.1;;;;;
"""2024-04-14 13:54:34.068""";47.667748;8.963958;338.81;4.744041;9.459617754;3.47;78.08;7.54;15;0.646;70;3.947;-0.3618;-231.1;;;;;
"""2024-04-14 11:25:37.095""";47.665277;8.978203;329.02;0.7582533;1.51195708;3.48;87.45;21.51;15;0.5815;94;4.141;-0.3118;-236.1;;;;;
"""2024-04-14 13:10:15.949""";47.660982;8.951462;332.63;4.862212;9.695250728;3.5;83.6;14.91;16;0.3079;77;4.004;-0.335;-232.1;;;;;
"""2024-04-14 13:53:36.071""";47.667218;8.962822;340.5;4.994892;9.959814648;3.53;87.99;9.2;15;0.6538;71;3.949;-0.376;-231.1;;;;;
"""2024-04-14 11:09:13.099""";47.664344;8.976687;3.26;0.08112402;0.161761296;3.56;138.6;8.27;15;1.903;96;4.164;-0.3098;-239.1;;;;;
"""2024-04-14 11:12:20.207""";47.664357;8.976732;1.01;0.1612542;0.321540875;3.56;128.02;11.09;14;1.218;96;4.16;-0.3149;-238.1;;;;;
"""2024-04-14 13:17:24.125""";47.664663;8.964441;336.05;6.06522;12.09404868;3.56;83.44;12.61;16;0.356;76;4;-0.3318;-230.1;;;;;
"""2024-04-14 13:36:22.619""";47.664708;8.966332;336.82;5.911646;11.78782212;3.61;84.54;6.84;16;0.4438;73;3.973;-0.3118;-231.1;;;;;
"""2024-04-14 12:33:39.062""";47.664704;8.965113;337.09;4.757056;9.485569664;3.64;85.07;21.15;16;0.355;83;4.047;-0.3479;-232.1;;;;;
"""2024-04-14 10:57:46.158""";47.664345;8.976699;346.08;0.1200163;0.239312502;3.67;150.56;-33.84;16;0.9429;98;4.18;-0.345;-243.1;;;;;
"""2024-04-14 13:17:24.124""";47.664308;8.964396;333.59;4.622887;9.218036678;3.67;85.09;12.27;16;0.324;76;4;-0.3018;-230.1;;;;;
"""2024-04-14 11:09:04.066""";47.664345;8.97668;3.74;0.2111666;0.4210662;3.68;-178.85;-5.61;14;2.26;96;4.164;-0.3098;-239.1;;;;;
"""2024-04-14 13:11:30.148""";47.661719;8.954001;339.64;5.110991;10.19131605;3.68;85.89;13.71;16;0.3408;77;4.004;-0.365;-231.1;;;;;
"""2024-04-14 13:20:40.496""";47.66823;8.971147;339.14;5.558219;11.08308869;3.68;84.1;10.47;16;0.4229;76;3.992;-0.355;-230.1;;;;;
"""2024-04-14 14:17:27.111""";47.664367;8.976689;8.9;0.2059387;0.410641768;3.68;-29.5;62.36;16;0.8979;67;3.928;-0.3618;-228.1;;;;;
"""2024-04-14 13:18:57.094""";47.667643;8.968429;333.38;5.174849;10.31864891;3.76;88;13.4;16;0.4529;76;3.992;-0.3569;-230.1;;;;;
"""2024-04-14 12:24:21.135""";47.659154;8.95318;336.15;5.138868;10.24690279;3.77;85.26;23.41;16;0.606;85;4.062;-0.3379;-234.1;;;;;
"""2024-04-14 12:39:22.871""";47.669673;8.974863;334.03;6.212397;12.38751962;3.77;84.83;19.84;16;0.3428;82;4.043;-0.345;-231.1;;;;;
"""2024-04-14 13:19:47.053""";47.667553;8.971081;339.41;3.013286;6.008492284;3.77;88.77;12.51;16;0.344;76;3.992;-0.3398;-230.1;;;;;
"""2024-04-14 13:13:43.118""";47.662902;8.958288;336.61;5.007927;9.985806438;3.79;86.96;14.26;16;0.4119;77;4;-0.3789;-231.1;;;;;
"""2024-04-14 12:07:36.228""";47.665387;8.96645;330.5;5.957811;11.87987513;3.8;81.81;21.12;16;0.5996;89;4.094;-0.3718;-234.1;;;;;
"""2024-04-14 13:17:30.575""";47.665393;8.966189;338.07;5.77411;11.51357534;3.81;88.63;15.17;16;0.3779;76;3.994;-0.4158;-230.1;;;;;
"""2024-04-14 12:35:47.132""";47.665549;8.966947;334.88;4.418197;8.809884818;3.82;84.83;19.68;16;0.324;83;4.047;-0.3608;-232.1;;;;;
"""2024-04-14 13:31:29.682""";47.664725;8.961257;335.19;4.7568;9.4850592;3.82;89.11;14.89;15;0.4858;74;3.979;-0.3379;-231.1;;;;;
"""2024-04-14 13:52:46.268""";47.664817;8.962423;341.53;5.076453;10.12244728;3.83;88.6;10.15;15;0.6309;71;3.951;-0.387;-232.1;;;;;
"""2024-04-14 13:53:33.143""";47.667082;8.962812;340.52;5.40644;10.78044136;3.85;85.33;9.46;15;0.6548;71;3.949;-0.3818;-231.1;;;;;
"""2024-04-14 13:57:27.439""";47.668769;8.970086;343.71;5.569491;11.10556505;3.85;87.01;11.69;16;0.6099;70;3.947;-0.3618;-230.1;;;;;
"""2024-04-14 12:39:22.874""";47.670387;8.97485;334.34;6.390534;12.7427248;3.86;89.06;22.29;16;0.3518;82;4.043;-0.3318;-231.1;;;;;
"""2024-04-14 13:13:34.499""";47.662533;8.958255;338.91;4.546114;9.064951316;3.86;84.27;13.76;16;0.356;77;4;-0.3508;-230.1;;;;;
"""2024-04-14 13:12:33.478""";47.662133;8.955897;339.4;4.955738;9.881741572;3.87;90.45;16.88;16;0.3169;77;4.004;-0.3298;-231.1;;;;;
"""2024-04-14 12:25:36.047""";47.660581;8.955335;339.1;5.854908;11.67468655;3.88;85.04;22.45;16;0.6099;84;4.059;-0.3408;-233.1;;;;;
"""2024-04-14 12:27:38.065""";47.66199;8.958932;331.53;3.478449;6.936027306;3.91;81.81;21.54;16;0.376;84;4.059;-0.3848;-233.1;;;;;
"""2024-04-14 12:25:21.057""";47.659873;8.955294;340.02;2.776524;5.536388856;3.93;90.53;26.69;16;0.5776;84;4.059;-0.3328;-234.1;;;;;
"""2024-04-14 11:09:12.055""";47.664344;8.976686;3.98;0.05595824;0.111580731;3.94;136.48;-7.76;15;1.914;96;4.164;-0.3108;-239.1;;;;;
"""2024-04-14 13:17:49.173""";47.666422;8.966347;336.58;5.800162;11.56552303;3.94;86.05;14.34;16;0.4138;76;3.994;-0.366;-230.1;;;;;
"""2024-04-14 13:54:10.047""";47.666843;8.964141;340.51;2.804127;5.591429238;3.94;80.96;7.6;15;0.5986;71;3.947;-0.387;-231.1;;;;;
"""2024-04-14 11:09:34.053""";47.664333;8.976678;3.63;0.2037397;0.406256962;3.99;13.43;103.47;16;1.853;96;4.164;-0.3159;-239.1;;;;;
"""2024-04-14 13:36:53.089""";47.664873;8.968255;331.82;5.453711;10.87469973;3.99;89.67;11.6;16;0.4119;73;3.971;-0.3638;-232.1;;;;;
"""2024-04-14 13:36:22.618""";47.66438;8.966307;334.75;6.554031;13.06873781;4;83.7;6.48;16;0.4509;73;3.973;-0.3318;-232.1;;;;;
"""2024-04-14 12:34:05.888""";47.665012;8.965174;337.32;5.028852;10.02753089;4.01;86.78;21.45;16;0.3379;83;4.051;-0.3389;-232.1;;;;;
"""2024-04-14 13:53:03.045""";47.665621;8.962618;342.14;5.275259;10.51886645;4.01;86.68;9.03;15;0.646;71;3.949;-0.3728;-232.1;;;;;
"""2024-04-14 13:36:22.616""";47.663931;8.966216;334.68;5.674956;11.31586226;4.05;92.72;9.68;16;0.4568;73;3.971;-0.365;-231.1;;;;;
"""2024-04-14 12:29:06.011""";47.662742;8.960623;337.87;2.858286;5.699422284;4.11;78.95;24.06;16;0.3149;84;4.055;-0.3079;-232.1;;;;;
"""2024-04-14 13:15:03.075""";47.663843;8.959905;337.48;5.949268;11.86284039;4.11;83.75;11.07;16;0.3879;77;3.998;-0.3679;-230.1;;;;;
"""2024-04-14 13:15:51.071""";47.664052;8.962046;337;5.729964;11.42554822;4.12;85.04;15.04;16;0.3718;76;3.998;-0.3469;-230.1;;;;;
"""2024-04-14 13:17:24.127""";47.665052;8.964526;337.91;6.260614;12.48366432;4.12;84.9;11.7;16;0.3879;76;3.998;-0.3628;-230.1;;;;;
"""2024-04-14 13:12:33.478""";47.662045;8.955884;339.26;4.153296;8.281672224;4.14;89.34;17.67;16;0.3159;77;4.004;-0.3359;-231.1;;;;;
"""2024-04-14 13:36:50.074""";47.664731;8.968234;337.94;4.298598;8.571404412;4.14;88.75;12.84;16;0.3948;73;3.971;-0.3618;-232.1;;;;;
"""2024-04-14 14:39:18.059""";47.664418;8.975685;4.2;0.1180108;0.235313535;4.15;84.29;3.37;12;1.035;63;3.9;-0.3818;-225.1;;;;;
"""2024-04-14 12:25:35.071""";47.660528;8.955331;338.22;5.919688;11.80385787;4.16;87.79;22.34;16;0.6089;84;4.059;-0.3418;-233.1;;;;;
"""2024-04-14 12:27:36.225""";47.661781;8.958962;324.73;2.467586;4.920366484;4.19;80.8;21.36;16;0.3298;84;4.059;-0.3169;-233.1;;;;;
"""2024-04-14 12:30:38.081""";47.662132;8.96355;329.97;2.090163;4.167785022;4.2;91.32;25.37;16;0.3188;84;4.051;-0.3489;-232.1;;;;;
"""2024-04-14 13:37:03.357""";47.665372;8.96832;338.55;6.053446;12.07057132;4.2;86.03;8.99;16;0.4448;73;3.971;-0.3638;-232.1;;;;;
"""2024-04-14 13:57:27.436""";47.668278;8.969994;338.38;4.66437;9.30075378;4.2;79.87;8.91;16;0.6069;70;3.947;-0.3669;-230.1;;;;;
"""2024-04-14 11:24:43.094""";47.664931;8.977875;3.38;0.4474925;0.892300045;4.21;88.92;21.47;15;0.6328;94;4.141;-0.3149;-236.1;;;;;
"""2024-04-14 13:19:48.079""";47.667581;8.971083;341.52;2.949632;5.881566208;4.21;89.91;12.24;16;0.3538;76;3.992;-0.3389;-230.1;;;;;
"""2024-04-14 14:39:19.142""";47.664417;8.975684;5.33;0.05667134;0.113002652;4.21;78.69;4.57;13;1.047;63;3.9;-0.3789;-225.1;;;;;
"""2024-04-14 12:07:36.67""";47.667366;8.97011;332.99;6.026072;12.01598757;4.23;83.38;21.98;16;0.5776;89;4.094;-0.3638;-233.1;;;;;
"""2024-04-14 13:17:24.125""";47.664607;8.964437;335.66;5.903202;11.77098479;4.23;84.44;13.22;16;0.3569;76;4;-0.3289;-230.1;;;;;
"""2024-04-14 13:37:05.602""";47.665478;8.968332;341.26;5.945957;11.85623826;4.23;88.59;10.26;16;0.4539;73;3.971;-0.3599;-232.1;;;;;
"""2024-04-14 12:23:19.142""";47.659149;8.951117;337.09;4.839392;9.649747648;4.27;85.62;21.48;16;0.6279;85;4.062;-0.334;-234.1;;;;;
"""2024-04-14 13:11:28.429""";47.661673;8.953996;339.48;5.316247;10.60059652;4.27;85.96;12.93;16;0.3408;77;4.004;-0.3679;-231.1;;;;;
"""2024-04-14 13:10:15.946""";47.660262;8.951365;335.38;5.869429;11.70364143;4.28;87.06;15.85;16;0.323;77;4.004;-0.3618;-232.1;;;;;
"""2024-04-14 13:15:05.078""";47.663943;8.95992;341.37;5.590098;11.14665541;4.3;79.36;8.48;16;0.375;77;3.998;-0.365;-230.1;;;;;
"""2024-04-14 13:13:40.077""";47.662767;8.958275;335.5;4.717125;9.40594725;4.31;86.5;15.39;16;0.3979;77;4;-0.3669;-230.1;;;;;
"""2024-04-14 13:15:00.062""";47.66368;8.959893;337.83;6.073293;12.11014624;4.32;87.77;13.13;16;0.3848;77;3.998;-0.3708;-230.1;;;;;
"""2024-04-14 13:20:40.494""";47.667981;8.971128;337.94;5.43251;10.83242494;4.32;84.41;10.79;16;0.3989;76;3.992;-0.345;-230.1;;;;;
"""2024-04-14 12:07:36.228""";47.665333;8.966446;330.56;5.751181;11.46785491;4.33;84.76;21.25;16;0.5977;89;4.094;-0.375;-234.1;;;;;
"""2024-04-14 13:18:58.219""";47.667693;8.968435;333.97;5.353673;10.67522396;4.34;85.22;12.49;15;0.4529;76;3.992;-0.3589;-230.1;;;;;
"""2024-04-14 13:51:29.108""";47.664086;8.959998;340.7;3.595017;7.168463898;4.34;83.31;8.04;15;0.606;71;3.951;-0.3669;-232.1;;;;;
"""2024-04-14 13:19:04.097""";47.668011;8.968447;336.13;6.051564;12.06681862;4.36;82.53;10.87;16;0.4438;76;3.992;-0.356;-230.1;;;;;
"""2024-04-14 13:36:22.619""";47.664656;8.966324;337.2;6.109641;12.18262415;4.36;82.91;7.38;16;0.4438;73;3.973;-0.3159;-231.1;;;;;
"""2024-04-14 11:09:06.101""";47.664346;8.976683;3.61;0.1873445;0.373564933;4.37;-178.92;-4.81;15;2.33;96;4.164;-0.3098;-239.1;;;;;
